SettlementDate,SettlementPeriod,Demand
2016-08-24,14,27243
2016-08-24,15,29734
2016-08-24,16,31499
2016-08-24,17,32925
2016-08-24,18,33634
2016-08-24,19,34052
2016-08-24,20,33703
2016-08-24,21,33232
2016-08-24,22,32941
2016-08-24,23,32721
2016-08-24,24,32698
2016-08-24,25,32683
2016-08-24,26,32366
2016-08-24,27,32379
2016-08-24,28,32359
2016-08-24,29,32593
2016-08-24,30,32706
2016-08-24,31,33165
2016-08-24,32,33890
2016-08-24,33,34600
2016-08-24,34,35391
2016-08-24,35,35923
2016-08-24,36,36073
2016-08-24,37,36055
2016-08-24,38,35827
2016-08-24,39,35420
2016-08-24,40,35374
2016-08-24,41,35624
2016-08-24,42,35430
2016-08-24,43,35082
2016-08-24,44,33836
2016-08-24,45,32008
2016-08-24,46,29965
2016-08-24,47,28804
2016-08-24,48,27781
2016-08-25,1,26447
2016-08-25,2,25622
2016-08-25,3,25023
2016-08-25,4,24656
2016-08-25,5,24376
2016-08-25,6,24219
2016-08-25,7,24131
2016-08-25,8,24101
2016-08-25,9,24123
2016-08-25,10,24242
2016-08-25,11,24879
2016-08-25,12,25556
2016-08-25,13,26727
2016-08-25,14,27935
2016-08-25,15,30612
2016-08-25,16,32307
2016-08-25,17,33916
2016-08-25,18,34823
2016-08-25,19,35661
2016-08-25,20,35836
2016-08-25,21,35836
2016-08-25,22,35837
2016-08-25,23,35850
2016-08-25,24,35805
2016-08-25,25,35862
2016-08-25,26,35834
2016-08-25,27,35946
2016-08-25,28,36033
2016-08-25,29,35985
2016-08-25,30,36044
2016-08-25,31,36118
2016-08-25,32,36117
2016-08-25,33,36402
2016-08-25,34,36952
2016-08-25,35,37327
2016-08-25,36,37175
2016-08-25,37,37120
2016-08-25,38,36971
2016-08-25,39,36688
2016-08-25,40,36340
2016-08-25,41,36616
2016-08-25,42,36482
2016-08-25,43,35684
2016-08-25,44,34101
2016-08-25,45,32336
2016-08-25,46,30346
2016-08-25,47,28935
2016-08-25,48,27961
2016-08-26,1,26624
2016-08-26,2,25680
2016-08-26,3,25051
2016-08-26,4,24670
2016-08-26,5,24083
2016-08-26,6,23716
2016-08-26,7,23448
2016-08-26,8,23373
2016-08-26,9,23395
2016-08-26,10,23437
2016-08-26,11,23926
2016-08-26,12,24510
2016-08-26,13,25458
2016-08-26,14,26617
2016-08-26,15,28913
2016-08-26,16,30322
2016-08-26,17,31615
2016-08-26,18,31916
2016-08-26,19,31832
2016-08-26,20,31155
2016-08-26,21,30584
2016-08-26,22,30258
2016-08-26,23,29829
2016-08-26,24,29579
2016-08-26,25,29196
2016-08-26,26,28814
2016-08-26,27,29965
2016-08-26,28,29781
2016-08-26,29,29821
2016-08-26,30,29846
2016-08-26,31,29343
2016-08-26,32,29725
2016-08-26,33,29383
2016-08-26,34,30194
2016-08-26,35,30920
2016-08-26,36,31627
2016-08-26,37,32116
2016-08-26,38,32498
2016-08-26,39,32570
2016-08-26,40,32580
2016-08-26,41,32756
2016-08-26,42,33283
2016-08-26,43,32688
2016-08-26,44,31523
2016-08-26,45,30321
2016-08-26,46,28889
2016-08-26,47,26681
2016-08-26,48,25652
2016-08-27,1,24989
2016-08-27,2,24470
2016-08-27,3,23818
2016-08-27,4,23464
2016-08-27,5,23012
2016-08-27,6,22795
2016-08-27,7,22526
2016-08-27,8,22399
2016-08-27,9,22292
2016-08-27,10,22269
2016-08-27,11,22496
2016-08-27,12,22674
2016-08-27,13,22836
2016-08-27,14,23117
2016-08-27,15,23971
2016-08-27,16,25198
2016-08-27,17,26641
2016-08-27,18,27542
2016-08-27,19,28287
2016-08-27,20,28421
2016-08-27,21,28539
2016-08-27,22,28164
2016-08-27,23,28082
2016-08-27,24,27884
2016-08-27,25,27751
2016-08-27,26,27686
2016-08-27,27,27813
2016-08-27,28,27579
2016-08-27,29,27427
2016-08-27,30,27320
2016-08-27,31,27525
2016-08-27,32,27756
2016-08-27,33,28262
2016-08-27,34,28942
2016-08-27,35,29717
2016-08-27,36,30120
2016-08-27,37,30226
2016-08-27,38,30207
2016-08-27,39,29847
2016-08-27,40,29830
2016-08-27,41,30217
2016-08-27,42,30109
2016-08-27,43,29375
2016-08-27,44,28628
2016-08-27,45,27529
2016-08-27,46,26250
2016-08-27,47,25022
2016-08-27,48,23934
2016-08-28,1,23166
2016-08-28,2,22517
2016-08-28,3,22212
2016-08-28,4,22161
2016-08-28,5,22014
2016-08-28,6,21633
2016-08-28,7,21465
2016-08-28,8,21305
2016-08-28,9,21174
2016-08-28,10,21107
2016-08-28,11,21213
2016-08-28,12,21328
2016-08-28,13,21570
2016-08-28,14,21908
2016-08-28,15,22514
2016-08-28,16,22905
2016-08-28,17,23809
2016-08-28,18,24726
2016-08-28,19,26006
2016-08-28,20,26671
2016-08-28,21,27291
2016-08-28,22,27407
2016-08-28,23,27696
2016-08-28,24,27634
2016-08-28,25,27841
2016-08-28,26,27652
2016-08-28,27,27392
2016-08-28,28,26925
2016-08-28,29,26757
2016-08-28,30,26524
2016-08-28,31,26485
2016-08-28,32,26727
2016-08-28,33,27206
2016-08-28,34,27855
2016-08-28,35,28359
2016-08-28,36,28690
2016-08-28,37,28801
2016-08-28,38,28953
2016-08-28,39,29181
2016-08-28,40,29137
2016-08-28,41,29987
2016-08-28,42,30351
2016-08-28,43,29821
2016-08-28,44,28824
2016-08-28,45,27700
2016-08-28,46,26430
2016-08-28,47,24922
2016-08-28,48,23612
2016-08-29,1,22864
2016-08-29,2,22230
2016-08-29,3,21980
2016-08-29,4,22108
2016-08-29,5,22039
2016-08-29,6,21701
2016-08-29,7,21495
2016-08-29,8,21435
2016-08-29,9,21356
2016-08-29,10,21328
2016-08-29,11,21691
2016-08-29,12,22009
2016-08-29,13,22667
2016-08-29,14,23261
2016-08-29,15,25530
2016-08-29,16,26710
2016-08-29,17,27083
2016-08-29,18,27784
2016-08-29,19,27336
2016-08-29,20,27580
2016-08-29,21,27693
2016-08-29,22,27204
2016-08-29,23,27112
2016-08-29,24,26911
2016-08-29,25,27002
2016-08-29,26,26688
2016-08-29,27,26571
2016-08-29,28,26033
2016-08-29,29,26256
2016-08-29,30,26110
2016-08-29,31,25833
2016-08-29,32,26312
2016-08-29,33,26770
2016-08-29,34,27990
2016-08-29,35,28076
2016-08-29,36,29059
2016-08-29,37,29603
2016-08-29,38,30046
2016-08-29,39,30184
2016-08-29,40,30357
2016-08-29,41,31437
2016-08-29,42,31795
2016-08-29,43,30898
2016-08-29,44,29485
2016-08-29,45,29065
2016-08-29,46,27197
2016-08-29,47,24526
2016-08-29,48,23294
2016-08-30,1,22750
2016-08-30,2,22357
2016-08-30,3,21966
2016-08-30,4,21716
2016-08-30,5,21424
2016-08-30,6,21157
2016-08-30,7,21168
2016-08-30,8,21143
2016-08-30,9,21231
2016-08-30,10,21391
2016-08-30,11,22137
2016-08-30,12,22864
2016-08-30,13,23658
2016-08-30,14,25681
2016-08-30,15,28081
2016-08-30,16,29809
2016-08-30,17,31238
2016-08-30,18,31686
2016-08-30,19,31872
2016-08-30,20,31554
2016-08-30,21,31096
2016-08-30,22,30858
2016-08-30,23,30623
2016-08-30,24,30434
2016-08-30,25,30350
2016-08-30,26,29915
2016-08-30,27,30553
2016-08-30,28,30410
2016-08-30,29,30420
2016-08-30,30,30561
2016-08-30,31,30119
2016-08-30,32,30561
2016-08-30,33,30948
2016-08-30,34,31901
2016-08-30,35,32674
2016-08-30,36,33331
2016-08-30,37,33788
2016-08-30,38,33970
2016-08-30,39,33965
2016-08-30,40,33840
2016-08-30,41,34839
2016-08-30,42,34811
2016-08-30,43,33715
2016-08-30,44,31849
2016-08-30,45,29848
2016-08-30,46,27910
2016-08-30,47,26084
2016-08-30,48,24543
2016-08-31,1,23880
2016-08-31,2,23496
2016-08-31,3,22885
2016-08-31,4,22527
2016-08-31,5,22257
2016-08-31,6,21954
2016-08-31,7,21782
2016-08-31,8,21761
2016-08-31,9,21788
2016-08-31,10,21949
2016-08-31,11,22483
2016-08-31,12,23207
2016-08-31,13,24290
2016-08-31,14,26214
2016-08-31,15,28694
2016-08-31,16,30460
2016-08-31,17,31742
2016-08-31,18,32266
2016-08-31,19,32564
2016-08-31,20,32266
2016-08-31,21,32220
2016-08-31,22,32007
2016-08-31,23,32545
2016-08-31,24,32608
2016-08-31,25,32720
2016-08-31,26,32521
2016-08-31,27,32408
2016-08-31,28,32075
2016-08-31,29,31796
2016-08-31,30,31623
2016-08-31,31,31693
2016-08-31,32,31991
2016-08-31,33,31798
2016-08-31,34,32392
2016-08-31,35,33131
2016-08-31,36,33802
2016-08-31,37,34144
2016-08-31,38,34278
2016-08-31,39,34281
2016-08-31,40,34728
2016-08-31,41,35672
2016-08-31,42,35280
2016-08-31,43,34114
2016-08-31,44,32478
2016-08-31,45,31740
2016-08-31,46,29879
2016-08-31,47,26779
2016-08-31,48,25028
2016-09-01,1,24272
2016-09-01,2,23862
2016-09-01,3,23559
2016-09-01,4,23434
2016-09-01,5,23183
2016-09-01,6,22903
2016-09-01,7,22707
2016-09-01,8,22705
2016-09-01,9,22739
2016-09-01,10,23015
2016-09-01,11,23182
2016-09-01,12,24073
2016-09-01,13,25094
2016-09-01,14,26891
2016-09-01,15,30047
2016-09-01,16,31911
2016-09-01,17,32894
2016-09-01,18,33109
2016-09-01,19,33092
2016-09-01,20,32539
2016-09-01,21,32737
2016-09-01,22,32678
2016-09-01,23,32462
2016-09-01,24,32233
2016-09-01,25,32153
2016-09-01,26,31565
2016-09-01,27,30781
2016-09-01,28,30239
2016-09-01,29,29977
2016-09-01,30,30092
2016-09-01,31,30480
2016-09-01,32,31195
2016-09-01,33,32127
2016-09-01,34,33116
2016-09-01,35,33562
2016-09-01,36,34102
2016-09-01,37,34659
2016-09-01,38,34824
2016-09-01,39,34047
2016-09-01,40,34236
2016-09-01,41,34827
2016-09-01,42,34549
2016-09-01,43,33984
2016-09-01,44,32296
2016-09-01,45,31211
2016-09-01,46,29393
2016-09-01,47,27013
2016-09-01,48,25645
2016-09-02,1,24233
2016-09-02,2,23507
2016-09-02,3,23468
2016-09-02,4,23310
2016-09-02,5,22805
2016-09-02,6,22374
2016-09-02,7,22255
2016-09-02,8,22320
2016-09-02,9,22489
2016-09-02,10,22577
2016-09-02,11,23169
2016-09-02,12,23507
2016-09-02,13,25193
2016-09-02,14,27028
2016-09-02,15,29793
2016-09-02,16,31708
2016-09-02,17,32811
2016-09-02,18,33465
2016-09-02,19,33631
2016-09-02,20,33914
2016-09-02,21,33960
2016-09-02,22,33973
2016-09-02,23,33926
2016-09-02,24,34183
2016-09-02,25,34110
2016-09-02,26,33844
2016-09-02,27,33932
2016-09-02,28,33753
2016-09-02,29,33699
2016-09-02,30,33391
2016-09-02,31,32819
2016-09-02,32,32563
2016-09-02,33,32266
2016-09-02,34,32834
2016-09-02,35,32964
2016-09-02,36,33146
2016-09-02,37,33290
2016-09-02,38,33544
2016-09-02,39,33501
2016-09-02,40,33678
2016-09-02,41,33915
2016-09-02,42,33444
2016-09-02,43,32952
2016-09-02,44,31477
2016-09-02,45,29731
2016-09-02,46,27912
2016-09-02,47,25761
2016-09-02,48,24348
2016-09-03,1,23237
2016-09-03,2,22582
2016-09-03,3,22670
2016-09-03,4,22513
2016-09-03,5,22131
2016-09-03,6,21653
2016-09-03,7,21359
2016-09-03,8,21214
2016-09-03,9,21053
2016-09-03,10,21139
2016-09-03,11,21454
2016-09-03,12,21589
2016-09-03,13,21723
2016-09-03,14,21973
2016-09-03,15,23949
2016-09-03,16,25247
2016-09-03,17,26247
2016-09-03,18,27180
2016-09-03,19,28178
2016-09-03,20,28707
2016-09-03,21,29026
2016-09-03,22,29211
2016-09-03,23,29611
2016-09-03,24,29808
2016-09-03,25,29737
2016-09-03,26,29351
2016-09-03,27,28937
2016-09-03,28,28472
2016-09-03,29,28146
2016-09-03,30,28200
2016-09-03,31,28130
2016-09-03,32,28369
2016-09-03,33,28981
2016-09-03,34,29850
2016-09-03,35,30923
2016-09-03,36,31527
2016-09-03,37,31334
2016-09-03,38,30979
2016-09-03,39,30736
2016-09-03,40,30425
2016-09-03,41,30713
2016-09-03,42,30139
2016-09-03,43,29178
2016-09-03,44,28286
2016-09-03,45,27199
2016-09-03,46,25717
2016-09-03,47,24105
2016-09-03,48,22653
2016-09-04,1,21702
2016-09-04,2,21066
2016-09-04,3,20604
2016-09-04,4,20638
2016-09-04,5,20549
2016-09-04,6,20276
2016-09-04,7,19865
2016-09-04,8,19799
2016-09-04,9,19684
2016-09-04,10,19573
2016-09-04,11,19799
2016-09-04,12,19973
2016-09-04,13,20304
2016-09-04,14,20573
2016-09-04,15,21014
2016-09-04,16,21418
2016-09-04,17,22570
2016-09-04,18,23751
2016-09-04,19,25187
2016-09-04,20,25998
2016-09-04,21,26670
2016-09-04,22,27062
2016-09-04,23,27334
2016-09-04,24,27399
2016-09-04,25,27790
2016-09-04,26,28125
2016-09-04,27,27675
2016-09-04,28,27562
2016-09-04,29,27207
2016-09-04,30,27049
2016-09-04,31,27196
2016-09-04,32,27605
2016-09-04,33,28503
2016-09-04,34,29418
2016-09-04,35,30367
2016-09-04,36,30936
2016-09-04,37,31300
2016-09-04,38,31202
2016-09-04,39,31893
2016-09-04,40,32349
2016-09-04,41,33221
2016-09-04,42,32610
2016-09-04,43,31358
2016-09-04,44,29996
2016-09-04,45,28539
2016-09-04,46,26700
2016-09-04,47,25337
2016-09-04,48,24528
2016-09-05,1,23488
2016-09-05,2,23001
2016-09-05,3,22576
2016-09-05,4,22295
2016-09-05,5,21902
2016-09-05,6,21646
2016-09-05,7,21528
2016-09-05,8,21381
2016-09-05,9,21416
2016-09-05,10,21536
2016-09-05,11,22200
2016-09-05,12,23090
2016-09-05,13,24794
2016-09-05,14,26824
2016-09-05,15,30435
2016-09-05,16,32546
2016-09-05,17,33765
2016-09-05,18,34240
2016-09-05,19,34301
2016-09-05,20,34486
2016-09-05,21,34747
2016-09-05,22,34796
2016-09-05,23,34390
2016-09-05,24,34410
2016-09-05,25,34697
2016-09-05,26,34609
2016-09-05,27,34340
2016-09-05,28,33965
2016-09-05,29,33914
2016-09-05,30,33993
2016-09-05,31,33828
2016-09-05,32,34297
2016-09-05,33,35440
2016-09-05,34,36417
2016-09-05,35,37013
2016-09-05,36,37041
2016-09-05,37,37008
2016-09-05,38,36891
2016-09-05,39,36738
2016-09-05,40,36845
2016-09-05,41,37253
2016-09-05,42,36461
2016-09-05,43,34944
2016-09-05,44,32822
2016-09-05,45,30895
2016-09-05,46,29045
2016-09-05,47,27570
2016-09-05,48,26611
2016-09-06,1,25490
2016-09-06,2,24595
2016-09-06,3,24143
2016-09-06,4,23699
2016-09-06,5,23323
2016-09-06,6,22996
2016-09-06,7,22769
2016-09-06,8,22723
2016-09-06,9,22759
2016-09-06,10,22827
2016-09-06,11,23858
2016-09-06,12,25264
2016-09-06,13,26845
2016-09-06,14,28501
2016-09-06,15,31405
2016-09-06,16,33110
2016-09-06,17,34178
2016-09-06,18,34348
2016-09-06,19,34822
2016-09-06,20,34769
2016-09-06,21,34537
2016-09-06,22,34599
2016-09-06,23,34520
2016-09-06,24,34521
2016-09-06,25,34664
2016-09-06,26,34773
2016-09-06,27,34688
2016-09-06,28,34556
2016-09-06,29,34543
2016-09-06,30,34499
2016-09-06,31,34632
2016-09-06,32,35032
2016-09-06,33,36045
2016-09-06,34,36810
2016-09-06,35,37390
2016-09-06,36,37508
2016-09-06,37,37467
2016-09-06,38,37399
2016-09-06,39,37500
2016-09-06,40,37797
2016-09-06,41,38358
2016-09-06,42,37268
2016-09-06,43,35815
2016-09-06,44,33876
2016-09-06,45,31961
2016-09-06,46,29589
2016-09-06,47,28296
2016-09-06,48,27681
2016-09-07,1,26279
2016-09-07,2,25416
2016-09-07,3,24862
2016-09-07,4,24604
2016-09-07,5,24293
2016-09-07,6,23890
2016-09-07,7,23636
2016-09-07,8,23691
2016-09-07,9,23723
2016-09-07,10,23849
2016-09-07,11,24662
2016-09-07,12,25625
2016-09-07,13,27615
2016-09-07,14,29365
2016-09-07,15,32545
2016-09-07,16,34333
2016-09-07,17,35416
2016-09-07,18,35490
2016-09-07,19,35875
2016-09-07,20,35753
2016-09-07,21,35442
2016-09-07,22,35342
2016-09-07,23,35221
2016-09-07,24,35066
2016-09-07,25,34939
2016-09-07,26,34728
2016-09-07,27,34496
2016-09-07,28,34211
2016-09-07,29,34066
2016-09-07,30,33984
2016-09-07,31,34040
2016-09-07,32,34544
2016-09-07,33,35449
2016-09-07,34,36067
2016-09-07,35,36460
2016-09-07,36,36643
2016-09-07,37,36705
2016-09-07,38,36625
2016-09-07,39,36211
2016-09-07,40,36867
2016-09-07,41,37641
2016-09-07,42,36486
2016-09-07,43,34956
2016-09-07,44,32975
2016-09-07,45,31103
2016-09-07,46,29179
2016-09-07,47,27948
2016-09-07,48,26999
2016-09-08,1,25645
2016-09-08,2,24636
2016-09-08,3,23906
2016-09-08,4,23761
2016-09-08,5,23235
2016-09-08,6,22972
2016-09-08,7,22758
2016-09-08,8,22816
2016-09-08,9,22804
2016-09-08,10,22914
2016-09-08,11,23656
2016-09-08,12,24552
2016-09-08,13,26540
2016-09-08,14,28210
2016-09-08,15,31287
2016-09-08,16,32916
2016-09-08,17,33754
2016-09-08,18,33533
2016-09-08,19,33461
2016-09-08,20,32722
2016-09-08,21,31808
2016-09-08,22,31084
2016-09-08,23,30747
2016-09-08,24,30382
2016-09-08,25,30223
2016-09-08,26,29737
2016-09-08,27,29928
2016-09-08,28,29567
2016-09-08,29,29144
2016-09-08,30,28982
2016-09-08,31,28529
2016-09-08,32,29101
2016-09-08,33,30307
2016-09-08,34,31571
2016-09-08,35,32556
2016-09-08,36,33165
2016-09-08,37,33525
2016-09-08,38,33743
2016-09-08,39,33995
2016-09-08,40,34882
2016-09-08,41,35727
2016-09-08,42,34772
2016-09-08,43,33331
2016-09-08,44,31557
2016-09-08,45,29559
2016-09-08,46,27493
2016-09-08,47,25625
2016-09-08,48,24368
2016-09-09,1,23904
2016-09-09,2,23065
2016-09-09,3,22873
2016-09-09,4,22619
2016-09-09,5,22210
2016-09-09,6,21921
2016-09-09,7,21783
2016-09-09,8,21729
2016-09-09,9,21697
2016-09-09,10,21826
2016-09-09,11,22521
2016-09-09,12,23265
2016-09-09,13,25559
2016-09-09,14,27797
2016-09-09,15,30126
2016-09-09,16,31692
2016-09-09,17,32467
2016-09-09,18,32289
2016-09-09,19,32334
2016-09-09,20,32059
2016-09-09,21,31718
2016-09-09,22,31617
2016-09-09,23,31712
2016-09-09,24,31583
2016-09-09,25,31965
2016-09-09,26,31678
2016-09-09,27,32513
2016-09-09,28,32460
2016-09-09,29,32565
2016-09-09,30,32094
2016-09-09,31,31958
2016-09-09,32,32324
2016-09-09,33,32715
2016-09-09,34,33543
2016-09-09,35,33891
2016-09-09,36,33835
2016-09-09,37,33857
2016-09-09,38,33889
2016-09-09,39,33296
2016-09-09,40,33760
2016-09-09,41,32996
2016-09-09,42,31859
2016-09-09,43,32146
2016-09-09,44,30781
2016-09-09,45,29237
2016-09-09,46,27169
2016-09-09,47,24652
2016-09-09,48,23891
2016-09-10,1,22894
2016-09-10,2,22290
2016-09-10,3,21964
2016-09-10,4,21764
2016-09-10,5,21457
2016-09-10,6,21155
2016-09-10,7,21084
2016-09-10,8,21094
2016-09-10,9,21187
2016-09-10,10,21248
2016-09-10,11,21124
2016-09-10,12,20927
2016-09-10,13,22000
2016-09-10,14,22945
2016-09-10,15,24580
2016-09-10,16,26242
2016-09-10,17,28273
2016-09-10,18,29529
2016-09-10,19,30687
2016-09-10,20,31079
2016-09-10,21,31198
2016-09-10,22,31121
2016-09-10,23,31015
2016-09-10,24,30828
2016-09-10,25,30640
2016-09-10,26,30266
2016-09-10,27,29880
2016-09-10,28,29295
2016-09-10,29,28754
2016-09-10,30,28507
2016-09-10,31,28189
2016-09-10,32,28088
2016-09-10,33,28538
2016-09-10,34,29299
2016-09-10,35,30267
2016-09-10,36,30917
2016-09-10,37,31151
2016-09-10,38,31278
2016-09-10,39,31390
2016-09-10,40,31735
2016-09-10,41,31898
2016-09-10,42,30921
2016-09-10,43,29999
2016-09-10,44,28768
2016-09-10,45,27501
2016-09-10,46,26085
2016-09-10,47,25200
2016-09-10,48,24271
2016-09-11,1,23126
2016-09-11,2,22159
2016-09-11,3,21581
2016-09-11,4,21229
2016-09-11,5,20817
2016-09-11,6,20520
2016-09-11,7,20150
2016-09-11,8,20181
2016-09-11,9,20107
2016-09-11,10,19936
2016-09-11,11,18930
2016-09-11,12,20463
2016-09-11,13,20927
2016-09-11,14,20947
2016-09-11,15,21061
2016-09-11,16,21747
2016-09-11,17,22738
2016-09-11,18,23399
2016-09-11,19,24192
2016-09-11,20,24387
2016-09-11,21,24401
2016-09-11,22,24284
2016-09-11,23,24078
2016-09-11,24,24021
2016-09-11,25,23946
2016-09-11,26,23627
2016-09-11,27,23228
2016-09-11,28,22701
2016-09-11,29,22555
2016-09-11,30,22446
2016-09-11,31,22732
2016-09-11,32,23471
2016-09-11,33,24319
2016-09-11,34,25617
2016-09-11,35,26852
2016-09-11,36,27826
2016-09-11,37,28779
2016-09-11,38,29503
2016-09-11,39,30080
2016-09-11,40,31123
2016-09-11,41,31766
2016-09-11,42,30618
2016-09-11,43,29547
2016-09-11,44,27970
2016-09-11,45,26457
2016-09-11,46,24679
2016-09-11,47,22689
2016-09-11,48,21824
2016-09-12,1,21029
2016-09-12,2,20611
2016-09-12,3,20184
2016-09-12,4,20068
2016-09-12,5,19947
2016-09-12,6,19567
2016-09-12,7,19623
2016-09-12,8,19645
2016-09-12,9,19672
2016-09-12,10,19928
2016-09-12,11,21138
2016-09-12,12,22409
2016-09-12,13,23971
2016-09-12,14,26113
2016-09-12,15,29684
2016-09-12,16,31635
2016-09-12,17,32330
2016-09-12,18,32467
2016-09-12,19,32760
2016-09-12,20,32664
2016-09-12,21,32774
2016-09-12,22,32634
2016-09-12,23,32345
2016-09-12,24,32452
2016-09-12,25,32697
2016-09-12,26,32452
2016-09-12,27,32262
2016-09-12,28,31964
2016-09-12,29,32218
2016-09-12,30,32223
2016-09-12,31,31706
2016-09-12,32,32692
2016-09-12,33,33693
2016-09-12,34,34666
2016-09-12,35,35449
2016-09-12,36,35737
2016-09-12,37,35619
2016-09-12,38,35709
2016-09-12,39,36067
2016-09-12,40,36896
2016-09-12,41,36545
2016-09-12,42,35548
2016-09-12,43,34293
2016-09-12,44,32315
2016-09-12,45,30290
2016-09-12,46,28185
2016-09-12,47,27195
2016-09-12,48,26072
2016-09-13,1,24729
2016-09-13,2,24003
2016-09-13,3,23752
2016-09-13,4,23481
2016-09-13,5,23270
2016-09-13,6,23135
2016-09-13,7,23556
2016-09-13,8,23647
2016-09-13,9,23570
2016-09-13,10,23866
2016-09-13,11,24739
2016-09-13,12,25798
2016-09-13,13,27306
2016-09-13,14,29226
2016-09-13,15,32333
2016-09-13,16,33905
2016-09-13,17,34563
2016-09-13,18,34469
2016-09-13,19,34709
2016-09-13,20,34665
2016-09-13,21,34252
2016-09-13,22,33530
2016-09-13,23,34227
2016-09-13,24,34675
2016-09-13,25,34993
2016-09-13,26,34881
2016-09-13,27,34322
2016-09-13,28,34315
2016-09-13,29,34362
2016-09-13,30,34462
2016-09-13,31,34752
2016-09-13,32,35448
2016-09-13,33,36408
2016-09-13,34,36970
2016-09-13,35,37519
2016-09-13,36,37533
2016-09-13,37,37347
2016-09-13,38,37324
2016-09-13,39,37228
2016-09-13,40,38142
2016-09-13,41,38216
2016-09-13,42,36907
2016-09-13,43,35408
2016-09-13,44,33405
2016-09-13,45,31352
2016-09-13,46,29250
2016-09-13,47,28073
2016-09-13,48,26817
2016-09-14,1,25452
2016-09-14,2,24567
2016-09-14,3,23943
2016-09-14,4,23602
2016-09-14,5,23326
2016-09-14,6,22968
2016-09-14,7,22772
2016-09-14,8,22747
2016-09-14,9,22852
2016-09-14,10,23019
2016-09-14,11,23583
2016-09-14,12,24638
2016-09-14,13,27138
2016-09-14,14,28946
2016-09-14,15,32019
2016-09-14,16,33686
2016-09-14,17,34397
2016-09-14,18,34147
2016-09-14,19,34473
2016-09-14,20,34242
2016-09-14,21,33718
2016-09-14,22,33406
2016-09-14,23,33040
2016-09-14,24,32903
2016-09-14,25,32767
2016-09-14,26,32470
2016-09-14,27,32312
2016-09-14,28,32042
2016-09-14,29,32341
2016-09-14,30,32302
2016-09-14,31,32424
2016-09-14,32,33148
2016-09-14,33,34166
2016-09-14,34,35083
2016-09-14,35,35599
2016-09-14,36,36001
2016-09-14,37,36117
2016-09-14,38,36112
2016-09-14,39,36404
2016-09-14,40,37664
2016-09-14,41,37649
2016-09-14,42,36439
2016-09-14,43,35284
2016-09-14,44,33517
2016-09-14,45,31675
2016-09-14,46,29731
2016-09-14,47,28408
2016-09-14,48,27172
2016-09-15,1,25851
2016-09-15,2,25121
2016-09-15,3,24735
2016-09-15,4,24428
2016-09-15,5,24018
2016-09-15,6,23731
2016-09-15,7,23615
2016-09-15,8,23532
2016-09-15,9,23525
2016-09-15,10,23723
2016-09-15,11,24439
2016-09-15,12,25458
2016-09-15,13,27951
2016-09-15,14,29811
2016-09-15,15,32915
2016-09-15,16,34701
2016-09-15,17,35673
2016-09-15,18,35641
2016-09-15,19,35820
2016-09-15,20,35664
2016-09-15,21,35407
2016-09-15,22,35095
2016-09-15,23,34698
2016-09-15,24,34316
2016-09-15,25,34058
2016-09-15,26,33549
2016-09-15,27,33167
2016-09-15,28,32943
2016-09-15,29,33011
2016-09-15,30,33082
2016-09-15,31,33186
2016-09-15,32,34017
2016-09-15,33,35239
2016-09-15,34,36370
2016-09-15,35,36940
2016-09-15,36,37145
2016-09-15,37,37175
2016-09-15,38,37235
2016-09-15,39,37580
2016-09-15,40,38456
2016-09-15,41,37987
2016-09-15,42,36685
2016-09-15,43,35284
2016-09-15,44,33439
2016-09-15,45,31662
2016-09-15,46,29565
2016-09-15,47,28265
2016-09-15,48,27033
2016-09-16,1,25564
2016-09-16,2,24712
2016-09-16,3,24219
2016-09-16,4,23829
2016-09-16,5,23336
2016-09-16,6,23060
2016-09-16,7,22882
2016-09-16,8,22762
2016-09-16,9,22824
2016-09-16,10,22848
2016-09-16,11,23747
2016-09-16,12,24744
2016-09-16,13,26248
2016-09-16,14,28067
2016-09-16,15,31298
2016-09-16,16,33383
