StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-09-29T08:30:00Z,APXMIDP,2023-09-29,20,51.04,2639.5
2023-09-29T09:00:00Z,APXMIDP,2023-09-29,21,49.5,2608.25
2023-09-29T09:30:00Z,APXMIDP,2023-09-29,22,46.4,2961.9
2023-09-29T10:00:00Z,APXMIDP,2023-09-29,23,65.01,2508.9
2023-09-29T10:30:00Z,APXMIDP,2023-09-29,24,72.58,2916.65
2023-09-29T11:00:00Z,APXMIDP,2023-09-29,25,62.41,2803.95
2023-09-29T11:30:00Z,APXMIDP,2023-09-29,26,55.62,2718.85
2023-09-29T12:00:00Z,APXMIDP,2023-09-29,27,54.06,2555.7
2023-09-29T12:30:00Z,APXMIDP,2023-09-29,28,49.81,2497.9
2023-09-29T13:00:00Z,APXMIDP,2023-09-29,29,48.5,2589.3
2023-09-29T13:30:00Z,APXMIDP,2023-09-29,30,46.94,2702.2
2023-09-29T14:00:00Z,APXMIDP,2023-09-29,31,38.58,2500.5
2023-09-29T14:30:00Z,APXMIDP,2023-09-29,32,65.42,2820.85
2023-09-29T15:00:00Z,APXMIDP,2023-09-29,33,80.78,2588.25
2023-09-29T15:30:00Z,APXMIDP,2023-09-29,34,73.55,2719.2
2023-09-29T16:00:00Z,APXMIDP,2023-09-29,35,78.44,2294.15
2023-09-29T16:30:00Z,APXMIDP,2023-09-29,36,92.74,2233.2
2023-09-29T17:00:00Z,APXMIDP,2023-09-29,37,92.63,2216.1
2023-09-29T17:30:00Z,APXMIDP,2023-09-29,38,101.31,2437.3
2023-09-29T18:00:00Z,APXMIDP,2023-09-29,39,92.2,1582.6
2023-09-29T18:30:00Z,APXMIDP,2023-09-29,40,86.29,1600.6
2023-09-29T19:00:00Z,APXMIDP,2023-09-29,41,86.78,1474.75
2023-09-29T19:30:00Z,APXMIDP,2023-09-29,42,81.82,1516.05
2023-09-29T20:00:00Z,APXMIDP,2023-09-29,43,75.66,1545.35
2023-09-29T20:30:00Z,APXMIDP,2023-09-29,44,64.2,1922.3
2023-09-29T21:00:00Z,APXMIDP,2023-09-29,45,83.67,1554.45
2023-09-29T21:30:00Z,APXMIDP,2023-09-29,46,81.35,1481.15
2023-09-29T22:00:00Z,APXMIDP,2023-09-29,47,83.45,885.6
2023-09-29T22:30:00Z,APXMIDP,2023-09-29,48,61.79,815.25
2023-09-29T23:00:00Z,APXMIDP,2023-09-30,1,66.91,1353.9
2023-09-29T23:30:00Z,APXMIDP,2023-09-30,2,81.42,1315.8
2023-09-30T00:00:00Z,APXMIDP,2023-09-30,3,79.73,1507.1
2023-09-30T00:30:00Z,APXMIDP,2023-09-30,4,82.33,1781.2
2023-09-30T01:00:00Z,APXMIDP,2023-09-30,5,80.14,1708.45
2023-09-30T01:30:00Z,APXMIDP,2023-09-30,6,81.18,1448.05
2023-09-30T02:00:00Z,APXMIDP,2023-09-30,7,75.26,702.6
2023-09-30T02:30:00Z,APXMIDP,2023-09-30,8,84.76,853.65
2023-09-30T03:00:00Z,APXMIDP,2023-09-30,9,90.78,681.35
2023-09-30T03:30:00Z,APXMIDP,2023-09-30,10,87.87,860.25
2023-09-30T04:00:00Z,APXMIDP,2023-09-30,11,87.73,827.85
2023-09-30T04:30:00Z,APXMIDP,2023-09-30,12,75.68,1064.55
2023-09-30T05:00:00Z,APXMIDP,2023-09-30,13,90.29,986.35
2023-09-30T05:30:00Z,APXMIDP,2023-09-30,14,100.15,934.25
2023-09-30T06:00:00Z,APXMIDP,2023-09-30,15,106.52,955.5
2023-09-30T06:30:00Z,APXMIDP,2023-09-30,16,108.76,1286.9
2023-09-30T07:00:00Z,APXMIDP,2023-09-30,17,96.1,1086.1
2023-09-30T07:30:00Z,APXMIDP,2023-09-30,18,100.24,1418.05
2023-09-30T08:00:00Z,APXMIDP,2023-09-30,19,90.32,1102.55
2023-09-30T08:30:00Z,APXMIDP,2023-09-30,20,91.25,1221.5
2023-09-30T09:00:00Z,APXMIDP,2023-09-30,21,88.29,1152.2
2023-09-30T09:30:00Z,APXMIDP,2023-09-30,22,85.97,1285.75
2023-09-30T10:00:00Z,APXMIDP,2023-09-30,23,83.92,1082.75
2023-09-30T10:30:00Z,APXMIDP,2023-09-30,24,88.24,1054.2
2023-09-30T11:00:00Z,APXMIDP,2023-09-30,25,95.86,1107.9
2023-09-30T11:30:00Z,APXMIDP,2023-09-30,26,89.12,1335.9
2023-09-30T12:00:00Z,APXMIDP,2023-09-30,27,85.18,1199.3
2023-09-30T12:30:00Z,APXMIDP,2023-09-30,28,78.49,1425.45
2023-09-30T13:00:00Z,APXMIDP,2023-09-30,29,83.25,1624.25
2023-09-30T13:30:00Z,APXMIDP,2023-09-30,30,84.71,1576.75
2023-09-30T14:00:00Z,APXMIDP,2023-09-30,31,95.6,1099.15
2023-09-30T14:30:00Z,APXMIDP,2023-09-30,32,93.15,1496.95
2023-09-30T15:00:00Z,APXMIDP,2023-09-30,33,109.21,1154.8
2023-09-30T15:30:00Z,APXMIDP,2023-09-30,34,114.35,1369.35
2023-09-30T16:00:00Z,APXMIDP,2023-09-30,35,117.13,1726.25
2023-09-30T16:30:00Z,APXMIDP,2023-09-30,36,115.74,1725.35
2023-09-30T17:00:00Z,APXMIDP,2023-09-30,37,120.6,1572.05
2023-09-30T17:30:00Z,APXMIDP,2023-09-30,38,121.51,1607.85
2023-09-30T18:00:00Z,APXMIDP,2023-09-30,39,118.47,1589.4
2023-09-30T18:30:00Z,APXMIDP,2023-09-30,40,112.8,1858.55
2023-09-30T19:00:00Z,APXMIDP,2023-09-30,41,107.9,1745.95
2023-09-30T19:30:00Z,APXMIDP,2023-09-30,42,92.44,1863.65
2023-09-30T20:00:00Z,APXMIDP,2023-09-30,43,97.16,1856.2
2023-09-30T20:30:00Z,APXMIDP,2023-09-30,44,100.46,1687.75
2023-09-30T21:00:00Z,APXMIDP,2023-09-30,45,103.55,1999.35
2023-09-30T21:30:00Z,APXMIDP,2023-09-30,46,99.6,2054.9
2023-09-30T22:00:00Z,APXMIDP,2023-09-30,47,82.73,1754.75
2023-09-30T22:30:00Z,APXMIDP,2023-09-30,48,86.01,1350.3
2023-09-30T23:00:00Z,APXMIDP,2023-10-01,1,97.26,1732.6
2023-09-30T23:30:00Z,APXMIDP,2023-10-01,2,93.72,1603.85
2023-10-01T00:00:00Z,APXMIDP,2023-10-01,3,83.13,1418.7
2023-10-01T00:00:00Z,APXMIDP,2023-10-01,3,83.13,1418.7
2023-10-01T00:30:00Z,APXMIDP,2023-10-01,4,80.98,1124.15
2023-10-01T01:00:00Z,APXMIDP,2023-10-01,5,75.5,1380.95
2023-10-01T01:30:00Z,APXMIDP,2023-10-01,6,75.22,1227.9
2023-10-01T02:00:00Z,APXMIDP,2023-10-01,7,54.7,994.45
2023-10-01T02:30:00Z,APXMIDP,2023-10-01,8,38.69,932.25
2023-10-01T03:00:00Z,APXMIDP,2023-10-01,9,48.68,1104.95
2023-10-01T03:30:00Z,APXMIDP,2023-10-01,10,72.37,1083.9
2023-10-01T04:00:00Z,APXMIDP,2023-10-01,11,84.38,974.3
2023-10-01T04:30:00Z,APXMIDP,2023-10-01,12,84.28,1409.4
2023-10-01T05:00:00Z,APXMIDP,2023-10-01,13,82.16,1264.25
2023-10-01T05:30:00Z,APXMIDP,2023-10-01,14,84.26,1324.05
2023-10-01T06:00:00Z,APXMIDP,2023-10-01,15,70.99,1169.8
2023-10-01T06:30:00Z,APXMIDP,2023-10-01,16,90.29,1281.6
2023-10-01T07:00:00Z,APXMIDP,2023-10-01,17,69.29,1326.3
2023-10-01T07:30:00Z,APXMIDP,2023-10-01,18,78.29,1425.65
2023-10-01T08:00:00Z,APXMIDP,2023-10-01,19,60.06,1127.0
2023-10-01T08:30:00Z,APXMIDP,2023-10-01,20,61.11,1213.6
2023-10-01T09:00:00Z,APXMIDP,2023-10-01,21,55.48,1339.1
2023-10-01T09:30:00Z,APXMIDP,2023-10-01,22,56.05,1452.9
2023-10-01T10:00:00Z,APXMIDP,2023-10-01,23,66.57,1181.0
2023-10-01T10:30:00Z,APXMIDP,2023-10-01,24,64.5,1257.15
2023-10-01T11:00:00Z,APXMIDP,2023-10-01,25,71.13,1214.35
2023-10-01T11:30:00Z,APXMIDP,2023-10-01,26,77.24,1606.45
2023-10-01T12:00:00Z,APXMIDP,2023-10-01,27,86.13,1752.55
2023-10-01T12:30:00Z,APXMIDP,2023-10-01,28,85.1,1522.0
2023-10-01T13:00:00Z,APXMIDP,2023-10-01,29,86.11,1456.9
2023-10-01T13:30:00Z,APXMIDP,2023-10-01,30,77.93,1547.75
2023-10-01T14:00:00Z,APXMIDP,2023-10-01,31,69.91,1502.3
2023-10-01T14:30:00Z,APXMIDP,2023-10-01,32,53.01,1727.2
2023-10-01T15:00:00Z,APXMIDP,2023-10-01,33,90.76,1789.85
2023-10-01T15:30:00Z,APXMIDP,2023-10-01,34,95.7,1958.75
2023-10-01T16:00:00Z,APXMIDP,2023-10-01,35,104.29,2006.25
2023-10-01T16:30:00Z,APXMIDP,2023-10-01,36,109.02,1772.05
2023-10-01T17:00:00Z,APXMIDP,2023-10-01,37,113.21,1762.85
2023-10-01T17:30:00Z,APXMIDP,2023-10-01,38,117.76,1746.85
2023-10-01T18:00:00Z,APXMIDP,2023-10-01,39,120.57,1846.05
2023-10-01T18:30:00Z,APXMIDP,2023-10-01,40,121.25,1937.4
2023-10-01T19:00:00Z,APXMIDP,2023-10-01,41,121.04,2236.05
2023-10-01T19:30:00Z,APXMIDP,2023-10-01,42,109.25,2044.05
2023-10-01T20:00:00Z,APXMIDP,2023-10-01,43,110.47,1728.35
2023-10-01T20:30:00Z,APXMIDP,2023-10-01,44,100.49,1857.5
2023-10-01T21:00:00Z,APXMIDP,2023-10-01,45,102.07,1828.35
2023-10-01T21:30:00Z,APXMIDP,2023-10-01,46,99.07,1914.1
2023-10-01T22:00:00Z,APXMIDP,2023-10-01,47,90.61,1786.45
2023-10-01T22:30:00Z,APXMIDP,2023-10-01,48,85.56,1776.4
2023-10-01T23:00:00Z,APXMIDP,2023-10-02,1,83.28,1766.0
2023-10-01T23:30:00Z,APXMIDP,2023-10-02,2,72.51,1891.6
2023-10-02T00:00:00Z,APXMIDP,2023-10-02,3,68.92,1731.65
2023-10-02T00:30:00Z,APXMIDP,2023-10-02,4,81.3,1536.0
2023-10-02T01:00:00Z,APXMIDP,2023-10-02,5,82.2,1602.55
2023-10-02T01:30:00Z,APXMIDP,2023-10-02,6,78.57,1811.45
2023-10-02T02:00:00Z,APXMIDP,2023-10-02,7,73.94,1227.15
2023-10-02T02:30:00Z,APXMIDP,2023-10-02,8,68.31,1411.05
2023-10-02T03:00:00Z,APXMIDP,2023-10-02,9,81.9,1660.4
2023-10-02T03:30:00Z,APXMIDP,2023-10-02,10,74.41,1396.25
2023-10-02T04:00:00Z,APXMIDP,2023-10-02,11,88.11,1069.8
2023-10-02T04:30:00Z,APXMIDP,2023-10-02,12,88.33,1254.8
2023-10-02T05:00:00Z,APXMIDP,2023-10-02,13,97.01,1317.55
2023-10-02T05:30:00Z,APXMIDP,2023-10-02,14,108.13,1571.0
2023-10-02T06:00:00Z,APXMIDP,2023-10-02,15,109.03,1567.6
2023-10-02T06:30:00Z,APXMIDP,2023-10-02,16,122.59,1442.2
2023-10-02T07:00:00Z,APXMIDP,2023-10-02,17,99.19,1173.9
2023-10-02T07:30:00Z,APXMIDP,2023-10-02,18,111.49,1288.05
2023-10-02T08:00:00Z,APXMIDP,2023-10-02,19,98.76,1231.75
2023-10-02T08:30:00Z,APXMIDP,2023-10-02,20,91.0,1248.2
2023-10-02T09:00:00Z,APXMIDP,2023-10-02,21,88.26,1323.25
2023-10-02T09:30:00Z,APXMIDP,2023-10-02,22,79.93,1787.8
2023-10-02T10:00:00Z,APXMIDP,2023-10-02,23,76.83,1764.85
2023-10-02T10:30:00Z,APXMIDP,2023-10-02,24,74.04,1673.4
2023-10-02T11:00:00Z,APXMIDP,2023-10-02,25,70.87,1805.7
2023-10-02T11:30:00Z,APXMIDP,2023-10-02,26,75.7,1999.4
2023-10-02T12:00:00Z,APXMIDP,2023-10-02,27,77.33,2161.9
2023-10-02T12:30:00Z,APXMIDP,2023-10-02,28,80.64,2154.15
2023-10-02T13:00:00Z,APXMIDP,2023-10-02,29,86.54,2215.95
2023-10-02T13:30:00Z,APXMIDP,2023-10-02,30,79.64,2265.85
2023-10-02T14:00:00Z,APXMIDP,2023-10-02,31,97.08,1876.15
2023-10-02T14:30:00Z,APXMIDP,2023-10-02,32,94.94,1716.15
2023-10-02T15:00:00Z,APXMIDP,2023-10-02,33,107.41,1631.55
2023-10-02T15:30:00Z,APXMIDP,2023-10-02,34,109.96,2158.2
2023-10-02T16:00:00Z,APXMIDP,2023-10-02,35,130.19,2381.0
2023-10-02T16:30:00Z,APXMIDP,2023-10-02,36,130.1,2581.15
2023-10-02T17:00:00Z,APXMIDP,2023-10-02,37,151.41,2403.0
2023-10-02T17:30:00Z,APXMIDP,2023-10-02,38,153.34,2423.95
2023-10-02T18:00:00Z,APXMIDP,2023-10-02,39,130.6,2304.85
2023-10-02T18:30:00Z,APXMIDP,2023-10-02,40,111.54,2743.55
2023-10-02T19:00:00Z,APXMIDP,2023-10-02,41,101.47,2233.25
2023-10-02T19:30:00Z,APXMIDP,2023-10-02,42,89.89,1589.85
2023-10-02T20:00:00Z,APXMIDP,2023-10-02,43,74.39,1632.25
2023-10-02T20:30:00Z,APXMIDP,2023-10-02,44,74.31,1480.9
2023-10-02T21:00:00Z,APXMIDP,2023-10-02,45,71.42,1680.6
2023-10-02T21:30:00Z,APXMIDP,2023-10-02,46,78.4,2556.25
2023-10-02T22:00:00Z,APXMIDP,2023-10-02,47,75.63,1471.75
2023-10-02T22:30:00Z,APXMIDP,2023-10-02,48,59.86,1782.8
2023-10-02T23:00:00Z,APXMIDP,2023-10-03,1,36.36,1753.4
2023-10-02T23:30:00Z,APXMIDP,2023-10-03,2,32.8,1653.7
2023-10-03T00:00:00Z,APXMIDP,2023-10-03,3,13.76,1995.1
2023-10-03T00:30:00Z,APXMIDP,2023-10-03,4,7.5,2242.95
2023-10-03T01:00:00Z,APXMIDP,2023-10-03,5,5.82,2226.95
2023-10-03T01:30:00Z,APXMIDP,2023-10-03,6,-0.33,2097.45
2023-10-03T02:00:00Z,APXMIDP,2023-10-03,7,-7.75,1454.4
2023-10-03T02:30:00Z,APXMIDP,2023-10-03,8,-5.87,1208.65
2023-10-03T03:00:00Z,APXMIDP,2023-10-03,9,-4.56,1412.35
2023-10-03T03:30:00Z,APXMIDP,2023-10-03,10,-2.92,1367.6
2023-10-03T04:00:00Z,APXMIDP,2023-10-03,11,7.72,1593.0
2023-10-03T04:30:00Z,APXMIDP,2023-10-03,12,21.29,1314.05
2023-10-03T05:00:00Z,APXMIDP,2023-10-03,13,52.74,1917.0
2023-10-03T05:30:00Z,APXMIDP,2023-10-03,14,77.34,2683.85
2023-10-03T06:00:00Z,APXMIDP,2023-10-03,15,93.96,3300.0
2023-10-03T06:30:00Z,APXMIDP,2023-10-03,16,102.87,3472.6
2023-10-03T07:00:00Z,APXMIDP,2023-10-03,17,111.11,3105.6
2023-10-03T07:30:00Z,APXMIDP,2023-10-03,18,108.82,3001.7
2023-10-03T08:00:00Z,APXMIDP,2023-10-03,19,101.79,2589.85
2023-10-03T08:30:00Z,APXMIDP,2023-10-03,20,83.95,2450.5
2023-10-03T09:00:00Z,APXMIDP,2023-10-03,21,73.05,2082.85
2023-10-03T09:30:00Z,APXMIDP,2023-10-03,22,65.32,2222.0
2023-10-03T10:00:00Z,APXMIDP,2023-10-03,23,62.62,2697.85
2023-10-03T10:30:00Z,APXMIDP,2023-10-03,24,47.72,2578.8
2023-10-03T11:00:00Z,APXMIDP,2023-10-03,25,38.19,2584.95
2023-10-03T11:30:00Z,APXMIDP,2023-10-03,26,25.35,2621.3
2023-10-03T12:00:00Z,APXMIDP,2023-10-03,27,36.2,2448.15
2023-10-03T12:30:00Z,APXMIDP,2023-10-03,28,34.14,2313.25
2023-10-03T13:00:00Z,APXMIDP,2023-10-03,29,24.03,1905.15
2023-10-03T13:30:00Z,APXMIDP,2023-10-03,30,18.38,1921.3
2023-10-03T14:00:00Z,APXMIDP,2023-10-03,31,3.67,1865.45
2023-10-03T14:30:00Z,APXMIDP,2023-10-03,32,12.89,2193.2
2023-10-03T15:00:00Z,APXMIDP,2023-10-03,33,24.71,2105.25
2023-10-03T15:30:00Z,APXMIDP,2023-10-03,34,48.43,2376.7
2023-10-03T16:00:00Z,APXMIDP,2023-10-03,35,77.41,2083.5
2023-10-03T16:30:00Z,APXMIDP,2023-10-03,36,85.92,2105.6
2023-10-03T17:00:00Z,APXMIDP,2023-10-03,37,87.59,2233.15
2023-10-03T17:30:00Z,APXMIDP,2023-10-03,38,95.85,2373.75
2023-10-03T18:00:00Z,APXMIDP,2023-10-03,39,94.13,2053.7
2023-10-03T18:30:00Z,APXMIDP,2023-10-03,40,94.84,1901.4
2023-10-03T19:00:00Z,APXMIDP,2023-10-03,41,96.86,1900.1
2023-10-03T19:30:00Z,APXMIDP,2023-10-03,42,88.31,1885.8
2023-10-03T20:00:00Z,APXMIDP,2023-10-03,43,78.85,1848.6
2023-10-03T20:30:00Z,APXMIDP,2023-10-03,44,67.15,1685.95
2023-10-03T21:00:00Z,APXMIDP,2023-10-03,45,75.0,1755.3
2023-10-03T21:30:00Z,APXMIDP,2023-10-03,46,62.9,1681.25
2023-10-03T22:00:00Z,APXMIDP,2023-10-03,47,48.78,1276.45
2023-10-03T22:30:00Z,APXMIDP,2023-10-03,48,28.75,1604.55
2023-10-03T23:00:00Z,APXMIDP,2023-10-04,1,9.69,1173.2
2023-10-03T23:30:00Z,APXMIDP,2023-10-04,2,6.02,1662.6
2023-10-04T00:00:00Z,APXMIDP,2023-10-04,3,6.24,1158.65
2023-10-04T00:30:00Z,APXMIDP,2023-10-04,4,10.08,872.15
2023-10-04T01:00:00Z,APXMIDP,2023-10-04,5,8.93,887.5
2023-10-04T01:30:00Z,APXMIDP,2023-10-04,6,5.24,933.7
2023-10-04T02:00:00Z,APXMIDP,2023-10-04,7,18.45,1645.05
2023-10-04T02:30:00Z,APXMIDP,2023-10-04,8,26.65,1557.4
2023-10-04T03:00:00Z,APXMIDP,2023-10-04,9,62.28,998.05
2023-10-04T03:30:00Z,APXMIDP,2023-10-04,10,61.31,1583.85
2023-10-04T04:00:00Z,APXMIDP,2023-10-04,11,79.79,1748.85
2023-10-04T04:30:00Z,APXMIDP,2023-10-04,12,70.74,2037.45
2023-10-04T05:00:00Z,APXMIDP,2023-10-04,13,81.51,1618.85
2023-10-04T05:30:00Z,APXMIDP,2023-10-04,14,92.29,1945.15
2023-10-04T06:00:00Z,APXMIDP,2023-10-04,15,90.69,1352.95
2023-10-04T06:30:00Z,APXMIDP,2023-10-04,16,110.15,1784.4
2023-10-04T07:00:00Z,APXMIDP,2023-10-04,17,93.77,1234.95
2023-10-04T07:30:00Z,APXMIDP,2023-10-04,18,87.35,1426.35
2023-10-04T08:00:00Z,APXMIDP,2023-10-04,19,53.04,1265.75
2023-10-04T08:30:00Z,APXMIDP,2023-10-04,20,34.76,1451.75
2023-10-04T09:00:00Z,APXMIDP,2023-10-04,21,63.65,1960.25
2023-10-04T09:30:00Z,APXMIDP,2023-10-04,22,67.88,1977.3
2023-10-04T10:00:00Z,APXMIDP,2023-10-04,23,64.17,1546.7
2023-10-04T10:30:00Z,APXMIDP,2023-10-04,24,56.38,1552.8
2023-10-04T11:00:00Z,APXMIDP,2023-10-04,25,46.42,1812.9
2023-10-04T11:30:00Z,APXMIDP,2023-10-04,26,39.13,2268.35
2023-10-04T12:00:00Z,APXMIDP,2023-10-04,27,38.66,1929.6
2023-10-04T12:30:00Z,APXMIDP,2023-10-04,28,43.03,2121.15
2023-10-04T13:00:00Z,APXMIDP,2023-10-04,29,64.69,2093.25
2023-10-04T13:30:00Z,APXMIDP,2023-10-04,30,60.36,2029.65
2023-10-04T14:00:00Z,APXMIDP,2023-10-04,31,84.37,1783.95
2023-10-04T14:30:00Z,APXMIDP,2023-10-04,32,84.67,2338.3
2023-10-04T15:00:00Z,APXMIDP,2023-10-04,33,95.35,2239.2
2023-10-04T15:30:00Z,APXMIDP,2023-10-04,34,87.29,2501.5
2023-10-04T16:00:00Z,APXMIDP,2023-10-04,35,94.2,2185.65
2023-10-04T16:30:00Z,APXMIDP,2023-10-04,36,99.94,2223.1
2023-10-04T17:00:00Z,APXMIDP,2023-10-04,37,105.47,1925.5
2023-10-04T17:30:00Z,APXMIDP,2023-10-04,38,108.47,1874.5
2023-10-04T18:00:00Z,APXMIDP,2023-10-04,39,95.58,1865.4
2023-10-04T18:30:00Z,APXMIDP,2023-10-04,40,88.03,1832.45
2023-10-04T19:00:00Z,APXMIDP,2023-10-04,41,85.84,1801.2
2023-10-04T19:30:00Z,APXMIDP,2023-10-04,42,71.81,1780.55
2023-10-04T20:00:00Z,APXMIDP,2023-10-04,43,72.13,1323.9
2023-10-04T20:30:00Z,APXMIDP,2023-10-04,44,75.84,1456.55
2023-10-04T21:00:00Z,APXMIDP,2023-10-04,45,80.12,1367.75
2023-10-04T21:30:00Z,APXMIDP,2023-10-04,46,76.63,1427.55
2023-10-04T22:00:00Z,APXMIDP,2023-10-04,47,59.37,1115.8
2023-10-04T22:30:00Z,APXMIDP,2023-10-04,48,60.95,1016.3
2023-10-04T23:00:00Z,APXMIDP,2023-10-05,1,56.02,1056.95
2023-10-04T23:30:00Z,APXMIDP,2023-10-05,2,55.14,968.6
2023-10-05T00:00:00Z,APXMIDP,2023-10-05,3,50.2,868.4
2023-10-05T00:30:00Z,APXMIDP,2023-10-05,4,53.13,909.45
2023-10-05T01:00:00Z,APXMIDP,2023-10-05,5,46.41,1075.15
2023-10-05T01:30:00Z,APXMIDP,2023-10-05,6,45.11,1363.05
2023-10-05T02:00:00Z,APXMIDP,2023-10-05,7,47.25,1125.45
2023-10-05T02:30:00Z,APXMIDP,2023-10-05,8,45.0,972.45
2023-10-05T03:00:00Z,APXMIDP,2023-10-05,9,61.08,2115.5
2023-10-05T03:30:00Z,APXMIDP,2023-10-05,10,56.25,1757.75
2023-10-05T04:00:00Z,APXMIDP,2023-10-05,11,59.86,2009.05
2023-10-05T04:30:00Z,APXMIDP,2023-10-05,12,49.65,1357.2
2023-10-05T05:00:00Z,APXMIDP,2023-10-05,13,56.65,1995.75
2023-10-05T05:30:00Z,APXMIDP,2023-10-05,14,67.95,1817.7
2023-10-05T06:00:00Z,APXMIDP,2023-10-05,15,91.91,2310.4
2023-10-05T06:30:00Z,APXMIDP,2023-10-05,16,105.36,2558.85
2023-10-05T07:00:00Z,APXMIDP,2023-10-05,17,85.17,2007.95
2023-10-05T07:30:00Z,APXMIDP,2023-10-05,18,91.08,2352.6
2023-10-05T08:00:00Z,APXMIDP,2023-10-05,19,89.81,2126.95
2023-10-05T08:30:00Z,APXMIDP,2023-10-05,20,82.79,2207.0
2023-10-05T09:00:00Z,APXMIDP,2023-10-05,21,74.73,2246.6
2023-10-05T09:30:00Z,APXMIDP,2023-10-05,22,68.62,1980.4
2023-10-05T10:00:00Z,APXMIDP,2023-10-05,23,58.1,1836.3
2023-10-05T10:30:00Z,APXMIDP,2023-10-05,24,64.75,2089.1
2023-10-05T11:00:00Z,APXMIDP,2023-10-05,25,60.49,1837.8
2023-10-05T11:30:00Z,APXMIDP,2023-10-05,26,57.05,1651.5
2023-10-05T12:00:00Z,APXMIDP,2023-10-05,27,66.07,2129.7
2023-10-05T12:30:00Z,APXMIDP,2023-10-05,28,58.53,2211.3
2023-10-05T13:00:00Z,APXMIDP,2023-10-05,29,46.01,2465.9
2023-10-05T13:30:00Z,APXMIDP,2023-10-05,30,49.57,2868.75
2023-10-05T14:00:00Z,APXMIDP,2023-10-05,31,65.57,2507.95
2023-10-05T14:30:00Z,APXMIDP,2023-10-05,32,65.53,2952.7
2023-10-05T15:00:00Z,APXMIDP,2023-10-05,33,62.78,2359.65
2023-10-05T15:30:00Z,APXMIDP,2023-10-05,34,63.53,2415.35
2023-10-05T16:00:00Z,APXMIDP,2023-10-05,35,59.52,1759.1
2023-10-05T16:30:00Z,APXMIDP,2023-10-05,36,61.78,1754.65
2023-10-05T17:00:00Z,APXMIDP,2023-10-05,37,58.68,1892.4
2023-10-05T17:30:00Z,APXMIDP,2023-10-05,38,64.81,1911.4
2023-10-05T18:00:00Z,APXMIDP,2023-10-05,39,60.85,1836.05
2023-10-05T18:30:00Z,APXMIDP,2023-10-05,40,56.41,1728.3
2023-10-05T19:00:00Z,APXMIDP,2023-10-05,41,62.43,1875.4
2023-10-05T19:30:00Z,APXMIDP,2023-10-05,42,63.09,1803.55
2023-10-05T20:00:00Z,APXMIDP,2023-10-05,43,61.17,1713.75
2023-10-05T20:30:00Z,APXMIDP,2023-10-05,44,60.98,1696.85
2023-10-05T21:00:00Z,APXMIDP,2023-10-05,45,59.86,1895.5
2023-10-05T21:30:00Z,APXMIDP,2023-10-05,46,48.03,1876.3
2023-10-05T22:00:00Z,APXMIDP,2023-10-05,47,42.74,1023.9
2023-10-05T22:30:00Z,APXMIDP,2023-10-05,48,1.08,1072.45
2023-10-05T23:00:00Z,APXMIDP,2023-10-06,1,-15.59,915.55
2023-10-05T23:30:00Z,APXMIDP,2023-10-06,2,-26.36,1098.3
2023-10-06T00:00:00Z,APXMIDP,2023-10-06,3,-42.78,1062.85
2023-10-06T00:30:00Z,APXMIDP,2023-10-06,4,-47.34,1142.6
2023-10-06T01:00:00Z,APXMIDP,2023-10-06,5,-49.65,941.3
2023-10-06T01:30:00Z,APXMIDP,2023-10-06,6,-54.81,928.35
2023-10-06T02:00:00Z,APXMIDP,2023-10-06,7,-69.58,868.95
2023-10-06T02:30:00Z,APXMIDP,2023-10-06,8,-72.97,881.4
2023-10-06T03:00:00Z,APXMIDP,2023-10-06,9,-71.33,881.9
2023-10-06T03:30:00Z,APXMIDP,2023-10-06,10,-73.24,955.95
2023-10-06T04:00:00Z,APXMIDP,2023-10-06,11,-65.02,852.25
2023-10-06T04:30:00Z,APXMIDP,2023-10-06,12,-59.24,1284.15
2023-10-06T05:00:00Z,APXMIDP,2023-10-06,13,2.65,1517.2
2023-10-06T05:30:00Z,APXMIDP,2023-10-06,14,53.19,2147.6
2023-10-06T06:00:00Z,APXMIDP,2023-10-06,15,59.39,1814.75
2023-10-06T06:30:00Z,APXMIDP,2023-10-06,16,79.38,2204.0
2023-10-06T07:00:00Z,APXMIDP,2023-10-06,17,58.36,1686.7
2023-10-06T07:30:00Z,APXMIDP,2023-10-06,18,61.5,1819.95
2023-10-06T08:00:00Z,APXMIDP,2023-10-06,19,32.19,1322.7
2023-10-06T08:30:00Z,APXMIDP,2023-10-06,20,43.45,2115.85
2023-10-06T09:00:00Z,APXMIDP,2023-10-06,21,43.42,1721.75
2023-10-06T09:30:00Z,APXMIDP,2023-10-06,22,35.83,1599.8
2023-10-06T10:00:00Z,APXMIDP,2023-10-06,23,22.65,2072.4
2023-10-06T10:30:00Z,APXMIDP,2023-10-06,24,19.58,1925.2
2023-10-06T11:00:00Z,APXMIDP,2023-10-06,25,6.77,2217.5
2023-10-06T11:30:00Z,APXMIDP,2023-10-06,26,-0.08,2232.0
2023-10-06T12:00:00Z,APXMIDP,2023-10-06,27,11.87,2660.1
2023-10-06T12:30:00Z,APXMIDP,2023-10-06,28,15.04,2301.2
2023-10-06T13:00:00Z,APXMIDP,2023-10-06,29,29.56,2138.5
2023-10-06T13:30:00Z,APXMIDP,2023-10-06,30,39.8,2497.55
2023-10-06T14:00:00Z,APXMIDP,2023-10-06,31,59.55,2196.1
