SettlementDate,SettlementPeriod,Generation
2022-03-18,22,29597
2022-03-18,23,28798
2022-03-18,24,28339
2022-03-18,25,28396
2022-03-18,26,28152
2022-03-18,27,27728
2022-03-18,28,27499
2022-03-18,29,27504
2022-03-18,30,27561
2022-03-18,31,27747
2022-03-18,32,28594
2022-03-18,33,30355
2022-03-18,34,31827
2022-03-18,35,33466
2022-03-18,36,34617
2022-03-18,37,35921
2022-03-18,38,36482
2022-03-18,39,36436
2022-03-18,40,35581
2022-03-18,41,34226
2022-03-18,42,32766
2022-03-18,43,31466
2022-03-18,44,30103
2022-03-18,45,28185
2022-03-18,46,26863
2022-03-18,47,25222
2022-03-18,48,26452
2022-03-19,1,23869
2022-03-19,2,24077
2022-03-19,3,23548
2022-03-19,4,22922
2022-03-19,5,22387
2022-03-19,6,21958
2022-03-19,7,21468
2022-03-19,8,21174
2022-03-19,9,20947
2022-03-19,10,20893
2022-03-19,11,21224
2022-03-19,12,21632
2022-03-19,13,22713
2022-03-19,14,23522
2022-03-19,15,24603
2022-03-19,16,24860
2022-03-19,17,25202
2022-03-19,18,25007
2022-03-19,19,24863
2022-03-19,20,24357
2022-03-19,21,23647
2022-03-19,22,22849
2022-03-19,23,21708
2022-03-19,24,21623
2022-03-19,25,20884
2022-03-19,26,20595
2022-03-19,27,20117
2022-03-19,28,19816
2022-03-19,29,19911
2022-03-19,30,20446
2022-03-19,31,21058
2022-03-19,32,22034
2022-03-19,33,23888
2022-03-19,34,26167
2022-03-19,35,28501
2022-03-19,36,30481
2022-03-19,37,31759
2022-03-19,38,32727
2022-03-19,39,32937
2022-03-19,40,31968
2022-03-19,41,30722
2022-03-19,42,29935
2022-03-19,43,29000
2022-03-19,44,27541
2022-03-19,45,26206
2022-03-19,46,25109
2022-03-19,47,23568
2022-03-19,48,24193
2022-03-20,1,22989
2022-03-20,2,22922
2022-03-20,3,22516
2022-03-20,4,21779
2022-03-20,5,21212
2022-03-20,6,21017
2022-03-20,7,20726
2022-03-20,8,20524
2022-03-20,9,20438
2022-03-20,10,20326
2022-03-20,11,20669
2022-03-20,12,21000
2022-03-20,13,21613
2022-03-20,14,22135
2022-03-20,15,22828
2022-03-20,16,23034
2022-03-20,17,23729
2022-03-20,18,23897
2022-03-20,19,24048
2022-03-20,20,24003
2022-03-20,21,24129
2022-03-20,22,23687
2022-03-20,23,23564
2022-03-20,24,23700
2022-03-20,25,24002
2022-03-20,26,24186
2022-03-20,27,24230
2022-03-20,28,24238
2022-03-20,29,24384
2022-03-20,30,24897
2022-03-20,31,25674
2022-03-20,32,26902
2022-03-20,33,28688
2022-03-20,34,30930
2022-03-20,35,32592
2022-03-20,36,33884
2022-03-20,37,35060
2022-03-20,38,35988
2022-03-20,39,36112
2022-03-20,40,35222
2022-03-20,41,34306
2022-03-20,42,32936
2022-03-20,43,31599
2022-03-20,44,30426
2022-03-20,45,29025
2022-03-20,46,27762
2022-03-20,47,26028
2022-03-20,48,22765
2022-03-21,1,24667
2022-03-21,2,25173
2022-03-21,3,24795
2022-03-21,4,24312
2022-03-21,5,23999
2022-03-21,6,23785
2022-03-21,7,23664
2022-03-21,8,23520
2022-03-21,9,23507
2022-03-21,10,23792
2022-03-21,11,24417
2022-03-21,12,25942
2022-03-21,13,28658
2022-03-21,14,30693
2022-03-21,15,33009
2022-03-21,16,34321
2022-03-21,17,35047
2022-03-21,18,34820
2022-03-21,19,34839
2022-03-21,20,34074
2022-03-21,21,33233
2022-03-21,22,32703
2022-03-21,23,32150
2022-03-21,24,31900
2022-03-21,25,32117
2022-03-21,26,32157
2022-03-21,27,31843
2022-03-21,28,31655
2022-03-21,29,31529
2022-03-21,30,31810
2022-03-21,31,32280
2022-03-21,32,33312
2022-03-21,33,34402
2022-03-21,34,35585
2022-03-21,35,36924
2022-03-21,36,37949
2022-03-21,37,38637
2022-03-21,38,39206
2022-03-21,39,39074
2022-03-21,40,37916
2022-03-21,41,36483
2022-03-21,42,35093
2022-03-21,43,33394
2022-03-21,44,31463
2022-03-21,45,29499
2022-03-21,46,27925
2022-03-21,47,26315
2022-03-21,48,24998
2022-03-22,1,24895
2022-03-22,2,25333
2022-03-22,3,24896
2022-03-22,4,24310
2022-03-22,5,23821
2022-03-22,6,23647
2022-03-22,7,23300
2022-03-22,8,23126
2022-03-22,9,23052
2022-03-22,10,23156
2022-03-22,11,23769
2022-03-22,12,24817
2022-03-22,13,27445
2022-03-22,14,29614
2022-03-22,15,32198
2022-03-22,16,32836
2022-03-22,17,32979
2022-03-22,18,32382
2022-03-22,19,31737
2022-03-22,20,30918
2022-03-22,21,29894
2022-03-22,22,29152
2022-03-22,23,28594
2022-03-22,24,27947
2022-03-22,25,27957
2022-03-22,26,27496
2022-03-22,27,27299
2022-03-22,28,26994
2022-03-22,29,27233
2022-03-22,30,27603
2022-03-22,31,28183
2022-03-22,32,29384
2022-03-22,33,30555
2022-03-22,34,32619
2022-03-22,35,34249
2022-03-22,36,35323
2022-03-22,37,36369
2022-03-22,38,37258
2022-03-22,39,37437
2022-03-22,40,36265
2022-03-22,41,35162
2022-03-22,42,33933
2022-03-22,43,32345
2022-03-22,44,30664
2022-03-22,45,28915
2022-03-22,46,27115
2022-03-22,47,25788
2022-03-22,48,25162
2022-03-23,1,24477
2022-03-23,2,24709
2022-03-23,3,24499
2022-03-23,4,23930
2022-03-23,5,23561
2022-03-23,6,23257
2022-03-23,7,22957
2022-03-23,8,22867
2022-03-23,9,22929
2022-03-23,10,23147
2022-03-23,11,23834
2022-03-23,12,25079
2022-03-23,13,27502
2022-03-23,14,29348
2022-03-23,15,31743
2022-03-23,16,32287
2022-03-23,17,32517
2022-03-23,18,32039
2022-03-23,19,31344
2022-03-23,20,30605
2022-03-23,21,29416
2022-03-23,22,28856
2022-03-23,23,28377
2022-03-23,24,27995
2022-03-23,25,28044
2022-03-23,26,27793
2022-03-23,27,27680
2022-03-23,28,27370
2022-03-23,29,27541
2022-03-23,30,27930
2022-03-23,31,28592
2022-03-23,32,29728
2022-03-23,33,31290
2022-03-23,34,32789
2022-03-23,35,34416
2022-03-23,36,35543
2022-03-23,37,36312
2022-03-23,38,37302
2022-03-23,39,37662
2022-03-23,40,36798
2022-03-23,41,35015
2022-03-23,42,34097
2022-03-23,43,32779
2022-03-23,44,31278
2022-03-23,45,29340
2022-03-23,46,27530
2022-03-23,47,26132
2022-03-23,48,24705
2022-03-24,1,24930
2022-03-24,2,25261
2022-03-24,3,24688
2022-03-24,4,24084
2022-03-24,5,23727
2022-03-24,6,23463
2022-03-24,7,23202
2022-03-24,8,22913
2022-03-24,9,22886
2022-03-24,10,22969
2022-03-24,11,24045
2022-03-24,12,24916
2022-03-24,13,27420
2022-03-24,14,29303
2022-03-24,15,31546
2022-03-24,16,32217
2022-03-24,17,32331
2022-03-24,18,31700
2022-03-24,19,31260
2022-03-24,20,30437
2022-03-24,21,29307
2022-03-24,22,28736
2022-03-24,23,28164
2022-03-24,24,27905
2022-03-24,25,27976
2022-03-24,26,27809
2022-03-24,27,27616
2022-03-24,28,27598
2022-03-24,29,27895
2022-03-24,30,28088
2022-03-24,31,28739
2022-03-24,32,30185
2022-03-24,33,31285
2022-03-24,34,32510
2022-03-24,35,34643
2022-03-24,36,35451
2022-03-24,37,35677
2022-03-24,38,36347
2022-03-24,39,37139
2022-03-24,40,36220
2022-03-24,41,34988
2022-03-24,42,34175
2022-03-24,43,32609
2022-03-24,44,30942
2022-03-24,45,29163
2022-03-24,46,27672
2022-03-24,47,26114
2022-03-24,48,25206
2022-03-25,1,24727
2022-03-25,2,25086
2022-03-25,3,24660
2022-03-25,4,24012
2022-03-25,5,23475
2022-03-25,6,23168
2022-03-25,7,22956
2022-03-25,8,22751
2022-03-25,9,22667
2022-03-25,10,22971
2022-03-25,11,23665
2022-03-25,12,24498
2022-03-25,13,26990
2022-03-25,14,28698
2022-03-25,15,30717
2022-03-25,16,31065
2022-03-25,17,31257
2022-03-25,18,30822
2022-03-25,19,30261
2022-03-25,20,29555
2022-03-25,21,28639
2022-03-25,22,28080
2022-03-25,23,27415
2022-03-25,24,27099
2022-03-25,25,26857
2022-03-25,26,26585
2022-03-25,27,26311
2022-03-25,28,26153
2022-03-25,29,26336
2022-03-25,30,26462
2022-03-25,31,26869
2022-03-25,32,27806
2022-03-25,33,29174
2022-03-25,34,30806
2022-03-25,35,32916
2022-03-25,36,33566
2022-03-25,37,34216
2022-03-25,38,35140
2022-03-25,39,35247
2022-03-25,40,34421
2022-03-25,41,33353
2022-03-25,42,32510
2022-03-25,43,31038
2022-03-25,44,29792
2022-03-25,45,28256
2022-03-25,46,26999
2022-03-25,47,25653
2022-03-25,48,25083
2022-03-26,1,24208
2022-03-26,2,24314
2022-03-26,3,23812
2022-03-26,4,23183
2022-03-26,5,22701
2022-03-26,6,22388
2022-03-26,7,21966
2022-03-26,8,21625
2022-03-26,9,21598
2022-03-26,10,21493
2022-03-26,11,22138
2022-03-26,12,22314
2022-03-26,13,23297
2022-03-26,14,23937
2022-03-26,15,24879
2022-03-26,16,25152
2022-03-26,17,25612
2022-03-26,18,25591
2022-03-26,19,25206
2022-03-26,20,24723
2022-03-26,21,23852
2022-03-26,22,23204
2022-03-26,23,22569
2022-03-26,24,22074
2022-03-26,25,21899
2022-03-26,26,21528
2022-03-26,27,21325
2022-03-26,28,21122
2022-03-26,29,21191
2022-03-26,30,21481
2022-03-26,31,22275
2022-03-26,32,23436
2022-03-26,33,24784
2022-03-26,34,26877
2022-03-26,35,28925
2022-03-26,36,30243
2022-03-26,37,31229
2022-03-26,38,32384
2022-03-26,39,32508
2022-03-26,40,31755
2022-03-26,41,30900
2022-03-26,42,29993
2022-03-26,43,28807
2022-03-26,44,27855
2022-03-26,45,26576
2022-03-26,46,25297
2022-03-26,47,23940
2022-03-26,48,24646
2022-03-27,1,23163
2022-03-27,2,23277
2022-03-27,3,21670
2022-03-27,4,20457
2022-03-27,5,21483
2022-03-27,6,21169
2022-03-27,7,20794
2022-03-27,8,20589
2022-03-27,9,20577
2022-03-27,10,20714
2022-03-27,11,21379
2022-03-27,12,21507
2022-03-27,13,22613
2022-03-27,14,23385
2022-03-27,15,24256
2022-03-27,16,24859
2022-03-27,17,25620
2022-03-27,18,25939
2022-03-27,19,26114
2022-03-27,20,26029
2022-03-27,21,26048
2022-03-27,22,25795
2022-03-27,23,25426
2022-03-27,24,25154
2022-03-27,25,24746
2022-03-27,26,24211
2022-03-27,27,23881
2022-03-27,28,23582
2022-03-27,29,23952
2022-03-27,30,24613
2022-03-27,31,25205
2022-03-27,32,26662
2022-03-27,33,28068
2022-03-27,34,29002
2022-03-27,35,30202
2022-03-27,36,30849
2022-03-27,37,31550
2022-03-27,38,32055
2022-03-27,39,32249
2022-03-27,40,31507
2022-03-27,41,30652
2022-03-27,42,29469
2022-03-27,43,28036
2022-03-27,44,26467
2022-03-27,45,24919
2022-03-27,48,23486
2022-03-28,1,22963
2022-03-28,2,22592
2022-03-28,3,22584
2022-03-28,4,23386
2022-03-28,5,22819
2022-03-28,6,22514
2022-03-28,7,22326
2022-03-28,8,22300
2022-03-28,9,22117
2022-03-28,10,22275
2022-03-28,11,22878
2022-03-28,12,24279
2022-03-28,13,26663
2022-03-28,14,28808
2022-03-28,15,31444
2022-03-28,16,33189
2022-03-28,17,34595
2022-03-28,18,34434
2022-03-28,19,34459
2022-03-28,20,33963
2022-03-28,21,33403
2022-03-28,22,32680
2022-03-28,23,31848
2022-03-28,24,31078
2022-03-28,25,30652
2022-03-28,26,30193
2022-03-28,27,30084
2022-03-28,28,29651
2022-03-28,29,29584
2022-03-28,30,29717
2022-03-28,31,30050
2022-03-28,32,30502
2022-03-28,33,31326
2022-03-28,34,32469
2022-03-28,35,33597
2022-03-28,36,34614
2022-03-28,37,35011
2022-03-28,38,35285
2022-03-28,39,35807
2022-03-28,40,36059
2022-03-28,41,35784
2022-03-28,42,34795
2022-03-28,43,33227
2022-03-28,44,31438
2022-03-28,45,29555
2022-03-28,46,50753
2022-03-28,47,25989
2022-03-29,1,23720
2022-03-29,2,23174
2022-03-29,3,23317
2022-03-29,4,23639
2022-03-29,5,23600
2022-03-29,6,23159
2022-03-29,7,22809
2022-03-29,8,22639
2022-03-29,9,22584
2022-03-29,10,22577
2022-03-29,11,23172
2022-03-29,12,24387
2022-03-29,13,26749
2022-03-29,14,29102
2022-03-29,15,31981
2022-03-29,16,33499
2022-03-29,17,34913
2022-03-29,18,34840
2022-03-29,19,36188
2022-03-29,20,36214
2022-03-29,21,35972
2022-03-29,22,35895
2022-03-29,23,35417
2022-03-29,24,35190
2022-03-29,25,35606
2022-03-29,26,35460
2022-03-29,27,34777
2022-03-29,28,34180
2022-03-29,29,33989
2022-03-29,30,33799
2022-03-29,31,33554
2022-03-29,32,33913
2022-03-29,33,34891
2022-03-29,34,35367
2022-03-29,35,36021
2022-03-29,36,36248
2022-03-29,37,36719
2022-03-29,38,36900
2022-03-29,39,36676
2022-03-29,40,36343
2022-03-29,41,36215
2022-03-29,42,35117
2022-03-29,43,33431
2022-03-29,44,31846
2022-03-29,45,29985
2022-03-29,46,28132
2022-03-29,47,26364
2022-03-29,48,24785
2022-03-30,1,23980
2022-03-30,2,23693
2022-03-30,3,23716
2022-03-30,4,24084
2022-03-30,5,24076
2022-03-30,6,23690
2022-03-30,7,23389
2022-03-30,8,23465
2022-03-30,9,23239
2022-03-30,10,23296
2022-03-30,11,23828
2022-03-30,12,25409
2022-03-30,13,27800
2022-03-30,14,30270
2022-03-30,15,32780
2022-03-30,16,34295
2022-03-30,17,35664
2022-03-30,18,36020
2022-03-30,19,36646
2022-03-30,20,36394
2022-03-30,21,35921
2022-03-30,22,35406
2022-03-30,23,35602
2022-03-30,24,35321
2022-03-30,25,35439
2022-03-30,26,35060
2022-03-30,27,34680
2022-03-30,28,34214
2022-03-30,29,34236
2022-03-30,30,33732
2022-03-30,31,33708
2022-03-30,32,34451
2022-03-30,33,35462
2022-03-30,34,36453
2022-03-30,35,37511
2022-03-30,36,37892
2022-03-30,37,37599
2022-03-30,38,37601
2022-03-30,39,37696
2022-03-30,40,37494
2022-03-30,41,37449
2022-03-30,42,35969
2022-03-30,43,34696
2022-03-30,44,32623
2022-03-30,45,30781
2022-03-30,46,28884
2022-03-30,47,26862
2022-03-30,48,25098
2022-03-31,1,24346
2022-03-31,2,23813
2022-03-31,3,23834
2022-03-31,4,24137
2022-03-31,5,24102
2022-03-31,6,24064
2022-03-31,7,23849
2022-03-31,8,23643
2022-03-31,9,23346
2022-03-31,10,23291
2022-03-31,11,23931
2022-03-31,12,24967
2022-03-31,13,27725
2022-03-31,14,30186
2022-03-31,15,33321
2022-03-31,16,34882
2022-03-31,17,35575
2022-03-31,18,35254
2022-03-31,19,35274
2022-03-31,20,34849
2022-03-31,21,34136
2022-03-31,22,33620
2022-03-31,23,33127
2022-03-31,24,32405
2022-03-31,25,32036
2022-03-31,26,31935
2022-03-31,27,31227
2022-03-31,28,30674
2022-03-31,29,30494
2022-03-31,30,30323
2022-03-31,31,30281
2022-03-31,32,30980
2022-03-31,33,32102
2022-03-31,34,33284
2022-03-31,35,34413
2022-03-31,36,35426
2022-03-31,37,36276
2022-03-31,38,36770
2022-03-31,39,37067
2022-03-31,40,37420
2022-03-31,41,37607
2022-03-31,42,36532
2022-03-31,43,35215
2022-03-31,44,33191
2022-03-31,45,31411
2022-03-31,46,29685
2022-03-31,47,27817
2022-03-31,48,25346
2022-04-01,1,25102
2022-04-01,2,24620
2022-04-01,3,24624
2022-04-01,4,25240
2022-04-01,5,25261
2022-04-01,6,24819
2022-04-01,7,24636
2022-04-01,8,24642
2022-04-01,9,24486
2022-04-01,10,24461
2022-04-01,11,25114
2022-04-01,12,26226
2022-04-01,13,28835
2022-04-01,14,31059
2022-04-01,15,33927
2022-04-01,16,35132
2022-04-01,17,35971
2022-04-01,18,35078
2022-04-01,19,34826
2022-04-01,20,34238
2022-04-01,21,33427
2022-04-01,22,33132
2022-04-01,23,33049
2022-04-01,24,32741
2022-04-01,25,32473
2022-04-01,26,31902
2022-04-01,27,31521
2022-04-01,28,30959
2022-04-01,29,31089
2022-04-01,30,30765
2022-04-01,31,30529
2022-04-01,32,30907
2022-04-01,33,32022
2022-04-01,34,32594
2022-04-01,35,33987
2022-04-01,36,34681
2022-04-01,37,35304
2022-04-01,38,35847
2022-04-01,39,36147
2022-04-01,40,36306
2022-04-01,41,36350
2022-04-01,42,35900
2022-04-01,43,34634
2022-04-01,44,33216
2022-04-01,45,31729
2022-04-01,46,30228
2022-04-01,47,28421
2022-04-01,48,26151
2022-04-02,1,26007
2022-04-02,2,25542
2022-04-02,3,25644
2022-04-02,4,25996
2022-04-02,5,26038
2022-04-02,6,25551
2022-04-02,7,25324
2022-04-02,8,25299
2022-04-02,9,25011
2022-04-02,10,24803
2022-04-02,11,24940
2022-04-02,12,25278
2022-04-02,13,26345
2022-04-02,14,27132
2022-04-02,15,28584
2022-04-02,16,29149
2022-04-02,17,30170
2022-04-02,18,30381
2022-04-02,19,30416
2022-04-02,20,29990
2022-04-02,21,29247
2022-04-02,22,29168
2022-04-02,23,29028
2022-04-02,24,28774
2022-04-02,25,28846
2022-04-02,26,28653
2022-04-02,27,28078
2022-04-02,28,27939
2022-04-02,29,28018
2022-04-02,30,27808
2022-04-02,31,27555
2022-04-02,32,27792
2022-04-02,33,28635
2022-04-02,34,29771
2022-04-02,35,30912
2022-04-02,36,32156
2022-04-02,37,33105
2022-04-02,38,33578
2022-04-02,39,34067
2022-04-02,40,33962
2022-04-02,41,33912
2022-04-02,42,33679
2022-04-02,43,32519
2022-04-02,44,31684
2022-04-02,45,30348
2022-04-02,46,28944
2022-04-02,47,27469
2022-04-02,48,27180
2022-04-03,1,25108
2022-04-03,2,24730
2022-04-03,3,24801
2022-04-03,4,25277
2022-04-03,5,25126
2022-04-03,6,24848
2022-04-03,7,24453
2022-04-03,8,24146
2022-04-03,9,24000
2022-04-03,10,23822
2022-04-03,11,23737
2022-04-03,12,23883
2022-04-03,13,24514
2022-04-03,14,24917
2022-04-03,15,25973
2022-04-03,16,26681
2022-04-03,17,27130
2022-04-03,18,26907
2022-04-03,19,27587
2022-04-03,20,27399
2022-04-03,21,27065
2022-04-03,22,26685
2022-04-03,23,26592
2022-04-03,24,26727
2022-04-03,25,27021
2022-04-03,26,27441
2022-04-03,27,27672
2022-04-03,28,27490
2022-04-03,29,27571
2022-04-03,30,27502
2022-04-03,31,27751
2022-04-03,32,27987
2022-04-03,33,28903
2022-04-03,34,29873
2022-04-03,35,30788
2022-04-03,36,31406
2022-04-03,37,31360
2022-04-03,38,31954
2022-04-03,39,32292
2022-04-03,40,32872
2022-04-03,41,32830
2022-04-03,42,31629
2022-04-03,43,30082
2022-04-03,44,28291
2022-04-03,45,26503
2022-04-03,46,24915
2022-04-03,47,23288
2022-04-03,48,26333
2022-04-04,1,21112
2022-04-04,2,20523
2022-04-04,3,20542
2022-04-04,4,21154
2022-04-04,5,20942
2022-04-04,6,20680
2022-04-04,7,20371
2022-04-04,8,20259
2022-04-04,9,20245
2022-04-04,10,20393
2022-04-04,11,20895
2022-04-04,12,21749
2022-04-04,13,24244
2022-04-04,14,26593
2022-04-04,15,29212
2022-04-04,16,31017
2022-04-04,17,32664
2022-04-04,18,33782
2022-04-04,19,34711
2022-04-04,20,34616
2022-04-04,21,34421
2022-04-04,22,33984
2022-04-04,23,33906
2022-04-04,24,33541
2022-04-04,25,33598
2022-04-04,26,33265
2022-04-04,27,32994
2022-04-04,28,32576
2022-04-04,29,32511
2022-04-04,30,32218
2022-04-04,31,31956
2022-04-04,32,32401
2022-04-04,33,32506
2022-04-04,34,33219
2022-04-04,35,34037
2022-04-04,36,34401
2022-04-04,37,34468
2022-04-04,38,34559
2022-04-04,39,34686
2022-04-04,40,34457
2022-04-04,41,34217
2022-04-04,42,33053
2022-04-04,43,31502
2022-04-04,44,29805
2022-04-04,45,27978
2022-04-04,46,26000
2022-04-04,47,24133
2022-04-04,48,22008
2022-04-05,1,22280
2022-04-05,2,21923
2022-04-05,3,21922
2022-04-05,4,22370
2022-04-05,5,22363
2022-04-05,6,22027
2022-04-05,7,21853
2022-04-05,8,21777
2022-04-05,9,21784
2022-04-05,10,21766
2022-04-05,11,22195
2022-04-05,12,23138
2022-04-05,13,25326
2022-04-05,14,27207
2022-04-05,15,29761
2022-04-05,16,31465
2022-04-05,17,32527
2022-04-05,18,32851
2022-04-05,19,32755
2022-04-05,20,32399
2022-04-05,21,31883
2022-04-05,22,31299
2022-04-05,23,31060
2022-04-05,24,30899
2022-04-05,25,31000
2022-04-05,26,30632
2022-04-05,27,30122
2022-04-05,28,29490
2022-04-05,29,29032
2022-04-05,30,28852
2022-04-05,31,28918
2022-04-05,32,29370
2022-04-05,33,30394
2022-04-05,34,31438
2022-04-05,35,32420
2022-04-05,36,32858
2022-04-05,37,33303
2022-04-05,38,33489
2022-04-05,39,33903
2022-04-05,40,33744
2022-04-05,41,33728
2022-04-05,42,32723
2022-04-05,43,31419
2022-04-05,44,29083
2022-04-05,45,27401
2022-04-05,46,25492
2022-04-05,47,23483
2022-04-05,48,22957
2022-04-06,1,21285
2022-04-06,2,20881
2022-04-06,3,20924
2022-04-06,4,21352
2022-04-06,5,21190
2022-04-06,6,20886
2022-04-06,7,20516
2022-04-06,8,20247
2022-04-06,9,20218
2022-04-06,10,20425
2022-04-06,11,20976
2022-04-06,12,21807
2022-04-06,13,24282
2022-04-06,14,26239
2022-04-06,15,28742
2022-04-06,16,30167
2022-04-06,17,31657
2022-04-06,18,31749
2022-04-06,19,31876
2022-04-06,20,31748
2022-04-06,21,31321
2022-04-06,22,30981
2022-04-06,23,30776
2022-04-06,24,30522
2022-04-06,25,30642
2022-04-06,26,30401
2022-04-06,27,29726
2022-04-06,28,28861
2022-04-06,29,28062
2022-04-06,30,27766
2022-04-06,31,27257
2022-04-06,32,27976
2022-04-06,33,28990
2022-04-06,34,30259
2022-04-06,35,31412
2022-04-06,36,32354
2022-04-06,37,33019
2022-04-06,38,33370
2022-04-06,39,33267
2022-04-06,40,33021
2022-04-06,41,32610
2022-04-06,42,31661
2022-04-06,43,30857
2022-04-06,44,29112
2022-04-06,45,27312
2022-04-06,46,25579
2022-04-06,47,23678
2022-04-06,48,22272
2022-04-07,1,21576
2022-04-07,2,21273
2022-04-07,3,21462
2022-04-07,4,22131
2022-04-07,5,22052
2022-04-07,6,21668
2022-04-07,7,21410
2022-04-07,8,21166
2022-04-07,9,21038
2022-04-07,10,21243
2022-04-07,11,21864
2022-04-07,12,22532
2022-04-07,13,25094
2022-04-07,14,26670
2022-04-07,15,29268
2022-04-07,16,30318
2022-04-07,17,31126
2022-04-07,18,31044
2022-04-07,19,31067
2022-04-07,20,30852
2022-04-07,21,30113
2022-04-07,22,29609
2022-04-07,23,29005
2022-04-07,24,28615
2022-04-07,25,28771
2022-04-07,26,28533
2022-04-07,27,28109
2022-04-07,28,27483
2022-04-07,29,27855
2022-04-07,30,27680
2022-04-07,31,27782
2022-04-07,32,28562
2022-04-07,33,29776
2022-04-07,34,30962
2022-04-07,35,31976
2022-04-07,36,32825
2022-04-07,37,33995
2022-04-07,38,34544
2022-04-07,39,34979
2022-04-07,40,35056
2022-04-07,41,34842
2022-04-07,42,34668
2022-04-07,43,32877
2022-04-07,44,31476
2022-04-07,45,29748
2022-04-07,46,27979
2022-04-07,47,26422
2022-04-07,48,22482
2022-04-08,1,24257
2022-04-08,2,23712
2022-04-08,3,23836
2022-04-08,4,24077
2022-04-08,5,24195
2022-04-08,6,24185
2022-04-08,7,24089
2022-04-08,8,24042
2022-04-08,9,23780
2022-04-08,10,23948
2022-04-08,11,24476
2022-04-08,12,25774
2022-04-08,13,27896
2022-04-08,14,29360
2022-04-08,15,31401
2022-04-08,16,32884
2022-04-08,17,33918
2022-04-08,18,34017
2022-04-08,19,33957
2022-04-08,20,33795
2022-04-08,21,33198
2022-04-08,22,32376
2022-04-08,23,31457
2022-04-08,24,30864
2022-04-08,25,30641
2022-04-08,26,30200
2022-04-08,27,29750
2022-04-08,28,29041
2022-04-08,29,28359
2022-04-08,30,28111
2022-04-08,31,27832
2022-04-08,32,28274
2022-04-08,33,29079
2022-04-08,34,30087
2022-04-08,35,31623
2022-04-08,36,32670
2022-04-08,37,33175
2022-04-08,38,33456
2022-04-08,39,33922
2022-04-08,40,33771
2022-04-08,41,33740
2022-04-08,42,33045
2022-04-08,43,32307
2022-04-08,44,30923
2022-04-08,45,29162
2022-04-08,46,27791
2022-04-08,47,26406
2022-04-08,48,25202
2022-04-09,1,23997
2022-04-09,2,23420
2022-04-09,3,23521
2022-04-09,4,23957
2022-04-09,5,23768
2022-04-09,6,23398
2022-04-09,7,23033
2022-04-09,8,22945
2022-04-09,9,22919
2022-04-09,10,22603
2022-04-09,11,22760
2022-04-09,12,23181
2022-04-09,13,23872
2022-04-09,14,24863
2022-04-09,15,25862
2022-04-09,16,26037
2022-04-09,17,26589
2022-04-09,18,26477
2022-04-09,19,26434
2022-04-09,20,25663
2022-04-09,21,25142
2022-04-09,22,24714
2022-04-09,23,24407
2022-04-09,24,24058
2022-04-09,25,24461
2022-04-09,26,24014
2022-04-09,27,23840
2022-04-09,28,23605
2022-04-09,29,23616
2022-04-09,30,23537
2022-04-09,31,23794
2022-04-09,32,24126
2022-04-09,33,25498
2022-04-09,34,26757
2022-04-09,35,28228
2022-04-09,36,29478
2022-04-09,37,30757
2022-04-09,38,31314
2022-04-09,39,31992
2022-04-09,40,32017
2022-04-09,41,32219
2022-04-09,42,31918
2022-04-09,43,30723
2022-04-09,44,30091
2022-04-09,45,28677
2022-04-09,46,27661
2022-04-09,47,26018
2022-04-09,48,25185
2022-04-10,1,23992
2022-04-10,2,23551
2022-04-10,3,23735
2022-04-10,4,24187
2022-04-10,5,24069
2022-04-10,6,23684
2022-04-10,7,23367
2022-04-10,8,23301
2022-04-10,9,23150
2022-04-10,10,22848
2022-04-10,11,22749
2022-04-10,12,22984
2022-04-10,13,23567
2022-04-10,14,23896
2022-04-10,15,24721
2022-04-10,16,24993
2022-04-10,17,25566
2022-04-10,18,25477
2022-04-10,19,25515
2022-04-10,20,25185
2022-04-10,21,24757
2022-04-10,22,24192
2022-04-10,23,23833
2022-04-10,24,23757
2022-04-10,25,24108
2022-04-10,26,23894
2022-04-10,27,23709
2022-04-10,28,23486
2022-04-10,29,23577
2022-04-10,30,23907
2022-04-10,31,24591
2022-04-10,32,25553
2022-04-10,33,27276
2022-04-10,34,28745
2022-04-10,35,30154
2022-04-10,36,30912
2022-04-10,37,31375
2022-04-10,38,31655
2022-04-10,39,31591
2022-04-10,40,31501
2022-04-10,41,31734
2022-04-10,42,31285
2022-04-10,43,30126
2022-04-10,44,28859
2022-04-10,45,27255
2022-04-10,46,25427
2022-04-10,47,23949
2022-04-10,48,24909
2022-04-11,1,22039
2022-04-11,2,21649
2022-04-11,3,21755
2022-04-11,4,22284
2022-04-11,5,22245
2022-04-11,6,21935
2022-04-11,7,21727
2022-04-11,8,21609
2022-04-11,9,21455
2022-04-11,10,21450
2022-04-11,11,21725
2022-04-11,12,22576
2022-04-11,13,24479
2022-04-11,14,26084
2022-04-11,15,28562
2022-04-11,16,29713
2022-04-11,17,30900
2022-04-11,18,30880
2022-04-11,19,30964
2022-04-11,20,30396
2022-04-11,21,29395
2022-04-11,22,28202
2022-04-11,23,27401
2022-04-11,24,26780
2022-04-11,25,26525
2022-04-11,26,26073
2022-04-11,27,25775
2022-04-11,28,25410
2022-04-11,29,25421
2022-04-11,30,25572
2022-04-11,31,25981
2022-04-11,32,26901
2022-04-11,33,27993
2022-04-11,34,29301
2022-04-11,35,30911
2022-04-11,36,31976
2022-04-11,37,32376
